source,target,weight,type
1821,2660,21,undirected
1821,2666,191,undirected
1821,2667,122,undirected
1821,2670,127,undirected
1821,2751,102,undirected
1821,2785,102,undirected
1821,2787,94,undirected
1821,2788,127,undirected
1821,3274,86,undirected
1821,3283,127,undirected
1821,3288,7,undirected
1821,33,86,undirected
1821,36,102,undirected
1821,46,21,undirected
1821,50,32,undirected
1821,51,86,undirected
1821,52,102,undirected
1821,53,117,undirected
1821,54,127,undirected
1821,58,122,undirected
1821,61,98,undirected
1821,62,9,undirected
1821,63,71,undirected
1821,68,84,undirected
1821,71,191,undirected
1821,727,127,undirected
1821,729,9,undirected
1821,73,94,undirected
1821,77,7,undirected
1821,78,3,undirected
1821,81,113,undirected
1821,832,102,undirected
1821,84,108,undirected
1821,96,24,undirected
1821,98,19,undirected
1824,1858,98,undirected
1824,1895,127,undirected
1824,1896,216,undirected
1824,2069,98,undirected
1824,2170,98,undirected
1824,2186,15,undirected
1824,2197,95,undirected
1824,2200,216,undirected
1824,2258,98,undirected
1824,2492,50,undirected
1824,25,28,undirected
1824,2644,98,undirected
1824,2660,15,undirected
1824,2666,127,undirected
1824,2667,107,undirected
1824,2670,216,undirected
1824,2751,98,undirected
1824,2785,95,undirected
1824,2787,110,undirected
1824,2788,216,undirected
1824,3274,50,undirected
1824,3283,216,undirected
1824,3288,5,undirected
1824,33,50,undirected
1824,36,98,undirected
1824,46,15,undirected
1824,50,25,undirected
1824,51,50,undirected
1824,52,95,undirected
1824,53,111,undirected
1824,54,216,undirected
1824,58,107,undirected
1824,61,111,undirected
1824,62,3,undirected
1824,63,68,undirected
1824,68,101,undirected
1824,71,127,undirected
1824,727,216,undirected
1824,729,3,undirected
1824,73,110,undirected
1824,77,5,undirected
1824,78,12,undirected
1824,81,97,undirected
1824,832,98,undirected
1824,84,97,undirected
1824,96,4,undirected
1824,98,22,undirected
1858,1895,102,undirected
1858,1896,98,undirected
1858,2069,149,undirected
1858,2170,149,undirected
1858,2186,21,undirected
1858,2197,64,undirected
1858,2200,98,undirected
1858,2258,149,undirected
1858,2492,12,undirected
1858,25,11,undirected
1858,2644,149,undirected
1858,2660,21,undirected
1858,2666,102,undirected
1858,2667,83,undirected
1858,2670,98,undirected
1858,2751,149,undirected
1858,2785,64,undirected
1858,2787,86,undirected
1858,2788,98,undirected
1858,3274,12,undirected
1858,3283,98,undirected
1858,3288,7,undirected
1858,33,12,undirected
1858,36,149,undirected
1858,3637,3,undirected
1858,46,21,undirected
1858,47,3,undirected
1858,51,12,undirected
1858,52,64,undirected
1858,53,65,undirected
1858,54,98,undirected
1858,58,83,undirected
1858,61,65,undirected
1858,62,9,undirected
1858,63,48,undirected
1858,68,74,undirected
1858,71,102,undirected
1858,72,3,undirected
1858,727,98,undirected
1858,729,9,undirected
1858,73,86,undirected
1858,77,7,undirected
1858,78,9,undirected
1858,81,78,undirected
1858,832,149,undirected
1858,84,60,undirected
1858,96,9,undirected
1895,1896,127,undirected
1895,2069,102,undirected
1895,2170,102,undirected
1895,2186,21,undirected
1895,2197,102,undirected
1895,2200,127,undirected
1895,2258,102,undirected
1895,2492,86,undirected
1895,25,45,undirected
1895,2644,102,undirected
1895,2660,21,undirected
1895,2666,191,undirected
1895,2667,122,undirected
1895,2670,127,undirected
1895,2751,102,undirected
1895,2785,102,undirected
1895,2787,94,undirected
1895,2788,127,undirected
1895,3274,86,undirected
1895,3283,127,undirected
1895,3288,7,undirected
1895,33,86,undirected
1895,36,102,undirected
1895,46,21,undirected
1895,50,32,undirected
1895,51,86,undirected
1895,52,102,undirected
1895,53,117,undirected
1895,54,127,undirected
1895,58,122,undirected
1895,61,98,undirected
1895,62,9,undirected
1895,63,71,undirected
1895,68,84,undirected
1895,71,191,undirected
1895,727,127,undirected
1895,729,9,undirected
1895,73,94,undirected
1895,77,7,undirected
1895,78,3,undirected
1895,81,113,undirected
1895,832,102,undirected
1895,84,108,undirected
1895,96,24,undirected
1895,98,19,undirected
1896,2069,98,undirected
1896,2170,98,undirected
1896,2186,15,undirected
1896,2197,95,undirected
1896,2200,216,undirected
1896,2258,98,undirected
1896,2492,50,undirected
1896,25,28,undirected
1896,2644,98,undirected
1896,2660,15,undirected
1896,2666,127,undirected
1896,2667,107,undirected
1896,2670,216,undirected
1896,2751,98,undirected
1896,2785,95,undirected
1896,2787,110,undirected
1896,2788,216,undirected
1896,3274,50,undirected
1896,3283,216,undirected
1896,3288,5,undirected
1896,33,50,undirected
1896,36,98,undirected
1896,46,15,undirected
1896,50,25,undirected
1896,51,50,undirected
1896,52,95,undirected
1896,53,111,undirected
1896,54,216,undirected
1896,58,107,undirected
1896,61,111,undirected
1896,62,3,undirected
1896,63,68,undirected
1896,68,101,undirected
1896,71,127,undirected
1896,727,216,undirected
1896,729,3,undirected
1896,73,110,undirected
1896,77,5,undirected
1896,78,12,undirected
1896,81,97,undirected
1896,832,98,undirected
1896,84,97,undirected
1896,96,4,undirected
1896,98,22,undirected
19,23,2,undirected
19,6,2,undirected
1938,23,3,undirected
1938,30,43,undirected
1938,64,7,undirected
1938,79,15,undirected
1938,9,3,undirected
20,74,2,undirected
2069,2170,149,undirected
2069,2186,21,undirected
2069,2197,64,undirected
2069,2200,98,undirected
2069,2258,149,undirected
2069,2492,12,undirected
2069,25,11,undirected
2069,2644,149,undirected
2069,2660,21,undirected
2069,2666,102,undirected
2069,2667,83,undirected
2069,2670,98,undirected
2069,2751,149,undirected
2069,2785,64,undirected
2069,2787,86,undirected
2069,2788,98,undirected
2069,3274,12,undirected
2069,3283,98,undirected
2069,3288,7,undirected
2069,33,12,undirected
2069,36,149,undirected
2069,3637,3,undirected
2069,46,21,undirected
2069,47,3,undirected
2069,51,12,undirected
2069,52,64,undirected
2069,53,65,undirected
2069,54,98,undirected
2069,58,83,undirected
2069,61,65,undirected
2069,62,9,undirected
2069,63,48,undirected
2069,68,74,undirected
2069,71,102,undirected
2069,72,3,undirected
2069,727,98,undirected
2069,729,9,undirected
2069,73,86,undirected
2069,77,7,undirected
2069,78,9,undirected
2069,81,78,undirected
2069,832,149,undirected
2069,84,60,undirected
2069,96,9,undirected
2170,2186,21,undirected
2170,2197,64,undirected
2170,2200,98,undirected
2170,2258,149,undirected
2170,2492,12,undirected
2170,25,11,undirected
2170,2644,149,undirected
2170,2660,21,undirected
2170,2666,102,undirected
2170,2667,83,undirected
2170,2670,98,undirected
2170,2751,149,undirected
2170,2785,64,undirected
2170,2787,86,undirected
2170,2788,98,undirected
2170,3274,12,undirected
2170,3283,98,undirected
2170,3288,7,undirected
2170,33,12,undirected
2170,36,149,undirected
2170,3637,3,undirected
2170,46,21,undirected
2170,47,3,undirected
2170,51,12,undirected
2170,52,64,undirected
2170,53,65,undirected
2170,54,98,undirected
2170,58,83,undirected
2170,61,65,undirected
2170,62,9,undirected
2170,63,48,undirected
2170,68,74,undirected
2170,71,102,undirected
2170,72,3,undirected
2170,727,98,undirected
2170,729,9,undirected
2170,73,86,undirected
2170,77,7,undirected
2170,78,9,undirected
2170,81,78,undirected
2170,832,149,undirected
2170,84,60,undirected
2170,96,9,undirected
2186,2197,12,undirected
2186,2200,15,undirected
2186,2258,21,undirected
2186,25,20,undirected
2186,2644,21,undirected
2186,2660,102,undirected
2186,2666,21,undirected
2186,2667,21,undirected
2186,2670,15,undirected
2186,2751,21,undirected
2186,2785,12,undirected
2186,2787,12,undirected
2186,2788,15,undirected
2186,317,10,undirected
2186,32,18,undirected
2186,3283,15,undirected
2186,3288,3,undirected
2186,3596,10,undirected
2186,36,21,undirected
2186,3637,10,undirected
2186,3660,10,undirected
2186,40,10,undirected
2186,41,10,undirected
2186,43,10,undirected
2186,45,10,undirected
2186,46,102,undirected
2186,50,2,undirected
2186,52,12,undirected
2186,53,21,undirected
2186,54,15,undirected
2186,57,19,undirected
2186,58,21,undirected
2186,61,12,undirected
2186,62,20,undirected
2186,63,15,undirected
2186,65,10,undirected
2186,67,9,undirected
2186,68,12,undirected
2186,71,21,undirected
2186,72,10,undirected
2186,727,15,undirected
2186,729,20,undirected
2186,73,12,undirected
2186,76,10,undirected
2186,77,3,undirected
2186,78,9,undirected
2186,81,9,undirected
2186,832,21,undirected
2186,84,12,undirected
2186,88,10,undirected
2186,96,17,undirected
2197,2200,95,undirected
2197,2258,64,undirected
2197,2492,40,undirected
2197,25,13,undirected
2197,2644,64,undirected
2197,2660,12,undirected
2197,2666,102,undirected
2197,2667,88,undirected
2197,2670,95,undirected
2197,2751,64,undirected
2197,2785,124,undirected
2197,2787,87,undirected
2197,2788,95,undirected
2197,3274,40,undirected
2197,3283,95,undirected
2197,33,40,undirected
2197,36,64,undirected
2197,46,12,undirected
2197,50,15,undirected
2197,51,40,undirected
2197,52,124,undirected
2197,53,79,undirected
2197,54,95,undirected
2197,58,88,undirected
2197,61,86,undirected
2197,63,68,undirected
2197,68,68,undirected
2197,71,102,undirected
2197,727,95,undirected
2197,73,87,undirected
2197,81,82,undirected
2197,832,64,undirected
2197,84,79,undirected
2197,96,15,undirected
22,23,2,undirected
2200,2258,98,undirected
2200,2492,50,undirected
2200,25,28,undirected
2200,2644,98,undirected
2200,2660,15,undirected
2200,2666,127,undirected
2200,2667,107,undirected
2200,2670,216,undirected
2200,2751,98,undirected
2200,2785,95,undirected
2200,2787,110,undirected
2200,2788,216,undirected
2200,3274,50,undirected
2200,3283,216,undirected
2200,3288,5,undirected
2200,33,50,undirected
2200,36,98,undirected
2200,46,15,undirected
2200,50,25,undirected
2200,51,50,undirected
2200,52,95,undirected
2200,53,111,undirected
2200,54,216,undirected
2200,58,107,undirected
2200,61,111,undirected
2200,62,3,undirected
2200,63,68,undirected
2200,68,101,undirected
2200,71,127,undirected
2200,727,216,undirected
2200,729,3,undirected
2200,73,110,undirected
2200,77,5,undirected
2200,78,12,undirected
2200,81,97,undirected
2200,832,98,undirected
2200,84,97,undirected
2200,96,4,undirected
2200,98,22,undirected
2258,2492,12,undirected
2258,25,11,undirected
2258,2644,149,undirected
2258,2660,21,undirected
2258,2666,102,undirected
2258,2667,83,undirected
2258,2670,98,undirected
2258,2751,149,undirected
2258,2785,64,undirected
2258,2787,86,undirected
2258,2788,98,undirected
2258,3274,12,undirected
2258,3283,98,undirected
2258,3288,7,undirected
2258,33,12,undirected
2258,36,149,undirected
2258,3637,3,undirected
2258,46,21,undirected
2258,47,3,undirected
2258,51,12,undirected
2258,52,64,undirected
2258,53,65,undirected
2258,54,98,undirected
2258,58,83,undirected
2258,61,65,undirected
2258,62,9,undirected
2258,63,48,undirected
2258,68,74,undirected
2258,71,102,undirected
2258,72,3,undirected
2258,727,98,undirected
2258,729,9,undirected
2258,73,86,undirected
2258,77,7,undirected
2258,78,9,undirected
2258,81,78,undirected
2258,832,149,undirected
2258,84,60,undirected
2258,96,9,undirected
23,30,3,undirected
23,6,4,undirected
23,64,2,undirected
23,79,2,undirected
23,9,3,undirected
24,74,6,undirected
24,85,3,undirected
2492,25,44,undirected
2492,2644,12,undirected
2492,2666,86,undirected
2492,2667,42,undirected
2492,2670,50,undirected
2492,2751,12,undirected
2492,2785,40,undirected
2492,2787,30,undirected
2492,2788,50,undirected
2492,3274,320,undirected
2492,3283,50,undirected
2492,3288,28,undirected
2492,33,320,undirected
2492,36,12,undirected
2492,50,74,undirected
2492,51,320,undirected
2492,52,40,undirected
2492,53,50,undirected
2492,54,50,undirected
2492,58,42,undirected
2492,61,30,undirected
2492,62,10,undirected
2492,63,30,undirected
2492,68,30,undirected
2492,71,86,undirected
2492,727,50,undirected
2492,729,10,undirected
2492,73,30,undirected
2492,77,28,undirected
2492,81,30,undirected
2492,832,12,undirected
2492,84,50,undirected
2492,96,10,undirected
2492,98,34,undirected
25,2644,11,undirected
25,2660,20,undirected
25,2666,45,undirected
25,2667,26,undirected
25,2670,28,undirected
25,2751,11,undirected
25,2785,13,undirected
25,2787,7,undirected
25,2788,28,undirected
25,32,18,undirected
25,3274,44,undirected
25,3283,28,undirected
25,3288,16,undirected
25,33,44,undirected
25,36,11,undirected
25,46,20,undirected
25,50,26,undirected
25,51,44,undirected
25,52,13,undirected
25,53,38,undirected
25,54,28,undirected
25,57,9,undirected
25,58,26,undirected
25,61,19,undirected
25,62,24,undirected
25,63,12,undirected
25,67,9,undirected
25,68,4,undirected
25,71,45,undirected
25,727,28,undirected
25,729,24,undirected
25,73,7,undirected
25,77,16,undirected
25,78,9,undirected
25,81,28,undirected
25,832,11,undirected
25,84,37,undirected
25,96,36,undirected
25,98,31,undirected
2644,2660,21,undirected
2644,2666,102,undirected
2644,2667,83,undirected
2644,2670,98,undirected
2644,2751,149,undirected
2644,2785,64,undirected
2644,2787,86,undirected
2644,2788,98,undirected
2644,3274,12,undirected
2644,3283,98,undirected
2644,3288,7,undirected
2644,33,12,undirected
2644,36,149,undirected
2644,3637,3,undirected
2644,46,21,undirected
2644,47,3,undirected
2644,51,12,undirected
2644,52,64,undirected
2644,53,65,undirected
2644,54,98,undirected
2644,58,83,undirected
2644,61,65,undirected
2644,62,9,undirected
2644,63,48,undirected
2644,68,74,undirected
2644,71,102,undirected
2644,72,3,undirected
2644,727,98,undirected
2644,729,9,undirected
2644,73,86,undirected
2644,77,7,undirected
2644,78,9,undirected
2644,81,78,undirected
2644,832,149,undirected
2644,84,60,undirected
2644,96,9,undirected
2660,2666,21,undirected
2660,2667,21,undirected
2660,2670,15,undirected
2660,2751,21,undirected
2660,2785,12,undirected
2660,2787,12,undirected
2660,2788,15,undirected
2660,317,10,undirected
2660,32,18,undirected
2660,3283,15,undirected
2660,3288,3,undirected
2660,3596,10,undirected
2660,36,21,undirected
2660,3637,10,undirected
2660,3660,10,undirected
2660,40,10,undirected
2660,41,10,undirected
2660,43,10,undirected
2660,45,10,undirected
2660,46,102,undirected
2660,50,2,undirected
2660,52,12,undirected
2660,53,21,undirected
2660,54,15,undirected
2660,57,19,undirected
2660,58,21,undirected
2660,61,12,undirected
2660,62,20,undirected
2660,63,15,undirected
2660,65,10,undirected
2660,67,9,undirected
2660,68,12,undirected
2660,71,21,undirected
2660,72,10,undirected
2660,727,15,undirected
2660,729,20,undirected
2660,73,12,undirected
2660,76,10,undirected
2660,77,3,undirected
2660,78,9,undirected
2660,81,9,undirected
2660,832,21,undirected
2660,84,12,undirected
2660,88,10,undirected
2660,96,17,undirected
2666,2667,122,undirected
2666,2670,127,undirected
2666,2751,102,undirected
2666,2785,102,undirected
2666,2787,94,undirected
2666,2788,127,undirected
2666,3274,86,undirected
2666,3283,127,undirected
2666,3288,7,undirected
2666,33,86,undirected
2666,36,102,undirected
2666,46,21,undirected
2666,50,32,undirected
2666,51,86,undirected
2666,52,102,undirected
2666,53,117,undirected
2666,54,127,undirected
2666,58,122,undirected
2666,61,98,undirected
2666,62,9,undirected
2666,63,71,undirected
2666,68,84,undirected
2666,71,191,undirected
2666,727,127,undirected
2666,729,9,undirected
2666,73,94,undirected
2666,77,7,undirected
2666,78,3,undirected
2666,81,113,undirected
2666,832,102,undirected
2666,84,108,undirected
2666,96,24,undirected
2666,98,19,undirected
2667,2670,107,undirected
2667,2751,83,undirected
2667,2785,88,undirected
2667,2787,87,undirected
2667,2788,107,undirected
2667,3274,42,undirected
2667,3283,107,undirected
2667,3288,4,undirected
2667,33,42,undirected
2667,36,83,undirected
2667,46,21,undirected
2667,50,15,undirected
2667,51,42,undirected
2667,52,88,undirected
2667,53,97,undirected
2667,54,107,undirected
2667,58,157,undirected
2667,61,97,undirected
2667,62,9,undirected
2667,63,68,undirected
2667,68,71,undirected
2667,71,122,undirected
2667,727,107,undirected
2667,729,9,undirected
2667,73,87,undirected
2667,77,4,undirected
2667,81,94,undirected
2667,832,83,undirected
2667,84,82,undirected
2667,96,13,undirected
2667,98,13,undirected
2670,2751,98,undirected
2670,2785,95,undirected
2670,2787,110,undirected
2670,2788,216,undirected
2670,3274,50,undirected
2670,3283,216,undirected
2670,3288,5,undirected
2670,33,50,undirected
2670,36,98,undirected
2670,46,15,undirected
2670,50,25,undirected
2670,51,50,undirected
2670,52,95,undirected
2670,53,111,undirected
2670,54,216,undirected
2670,58,107,undirected
2670,61,111,undirected
2670,62,3,undirected
2670,63,68,undirected
2670,68,101,undirected
2670,71,127,undirected
2670,727,216,undirected
2670,729,3,undirected
2670,73,110,undirected
2670,77,5,undirected
2670,78,12,undirected
2670,81,97,undirected
2670,832,98,undirected
2670,84,97,undirected
2670,96,4,undirected
2670,98,22,undirected
2702,42,59,undirected
2702,67,2,undirected
2751,2785,64,undirected
2751,2787,86,undirected
2751,2788,98,undirected
2751,3274,12,undirected
2751,3283,98,undirected
2751,3288,7,undirected
2751,33,12,undirected
2751,36,149,undirected
2751,3637,3,undirected
2751,46,21,undirected
2751,47,3,undirected
2751,51,12,undirected
2751,52,64,undirected
2751,53,65,undirected
2751,54,98,undirected
2751,58,83,undirected
2751,61,65,undirected
2751,62,9,undirected
2751,63,48,undirected
2751,68,74,undirected
2751,71,102,undirected
2751,72,3,undirected
2751,727,98,undirected
2751,729,9,undirected
2751,73,86,undirected
2751,77,7,undirected
2751,78,9,undirected
2751,81,78,undirected
2751,832,149,undirected
2751,84,60,undirected
2751,96,9,undirected
2785,2787,87,undirected
2785,2788,95,undirected
2785,3274,40,undirected
2785,3283,95,undirected
2785,33,40,undirected
2785,36,64,undirected
2785,46,12,undirected
2785,50,15,undirected
2785,51,40,undirected
2785,52,124,undirected
2785,53,79,undirected
2785,54,95,undirected
2785,58,88,undirected
2785,61,86,undirected
2785,63,68,undirected
2785,68,68,undirected
2785,71,102,undirected
2785,727,95,undirected
2785,73,87,undirected
2785,81,82,undirected
2785,832,64,undirected
2785,84,79,undirected
2785,96,15,undirected
2787,2788,110,undirected
2787,3274,30,undirected
2787,3283,110,undirected
2787,3288,5,undirected
2787,33,30,undirected
2787,36,86,undirected
2787,46,12,undirected
2787,50,15,undirected
2787,51,30,undirected
2787,52,87,undirected
2787,53,81,undirected
2787,54,110,undirected
2787,58,87,undirected
2787,61,79,undirected
2787,63,61,undirected
2787,68,85,undirected
2787,71,94,undirected
2787,727,110,undirected
2787,73,140,undirected
2787,77,5,undirected
2787,78,9,undirected
2787,81,82,undirected
2787,832,86,undirected
2787,84,77,undirected
2788,3274,50,undirected
2788,3283,216,undirected
2788,3288,5,undirected
2788,33,50,undirected
2788,36,98,undirected
2788,46,15,undirected
2788,50,25,undirected
2788,51,50,undirected
2788,52,95,undirected
2788,53,111,undirected
2788,54,216,undirected
2788,58,107,undirected
2788,61,111,undirected
2788,62,3,undirected
2788,63,68,undirected
2788,68,101,undirected
2788,71,127,undirected
2788,727,216,undirected
2788,729,3,undirected
2788,73,110,undirected
2788,77,5,undirected
2788,78,12,undirected
2788,81,97,undirected
2788,832,98,undirected
2788,84,97,undirected
2788,96,4,undirected
2788,98,22,undirected
283,59,49,undirected
283,9,18,undirected
29,336,9,undirected
29,66,9,undirected
30,64,7,undirected
30,79,15,undirected
30,9,3,undirected
317,336,5,undirected
317,3596,10,undirected
317,3637,10,undirected
317,3660,10,undirected
317,40,10,undirected
317,41,10,undirected
317,43,69,undirected
317,44,3,undirected
317,45,10,undirected
317,46,10,undirected
317,47,10,undirected
317,57,10,undirected
317,65,10,undirected
317,66,5,undirected
317,72,10,undirected
317,75,3,undirected
317,76,10,undirected
317,86,3,undirected
317,88,10,undirected
317,99,3,undirected
32,34,8,undirected
32,46,18,undirected
32,57,18,undirected
32,67,18,undirected
32,78,18,undirected
3274,3283,50,undirected
3274,3288,28,undirected
3274,33,320,undirected
3274,36,12,undirected
3274,50,74,undirected
3274,51,320,undirected
3274,52,40,undirected
3274,53,50,undirected
3274,54,50,undirected
3274,58,42,undirected
3274,61,30,undirected
3274,62,10,undirected
3274,63,30,undirected
3274,68,30,undirected
3274,71,86,undirected
3274,727,50,undirected
3274,729,10,undirected
3274,73,30,undirected
3274,77,28,undirected
3274,81,30,undirected
3274,832,12,undirected
3274,84,50,undirected
3274,96,10,undirected
3274,98,34,undirected
3283,3288,5,undirected
3283,33,50,undirected
3283,36,98,undirected
3283,46,15,undirected
3283,50,25,undirected
3283,51,50,undirected
3283,52,95,undirected
3283,53,111,undirected
3283,54,216,undirected
3283,58,107,undirected
3283,61,111,undirected
3283,62,3,undirected
3283,63,68,undirected
3283,68,101,undirected
3283,71,127,undirected
3283,727,216,undirected
3283,729,3,undirected
3283,73,110,undirected
3283,77,5,undirected
3283,78,12,undirected
3283,81,97,undirected
3283,832,98,undirected
3283,84,97,undirected
3283,96,4,undirected
3283,98,22,undirected
3288,33,28,undirected
3288,36,7,undirected
3288,46,3,undirected
3288,50,7,undirected
3288,51,28,undirected
3288,53,2,undirected
3288,54,5,undirected
3288,58,4,undirected
3288,63,3,undirected
3288,71,7,undirected
3288,727,5,undirected
3288,73,5,undirected
3288,77,79,undirected
3288,78,5,undirected
3288,81,2,undirected
3288,832,7,undirected
3288,96,13,undirected
3288,98,13,undirected
33,36,12,undirected
33,50,74,undirected
33,51,320,undirected
33,52,40,undirected
33,53,50,undirected
33,54,50,undirected
33,58,42,undirected
33,61,30,undirected
33,62,10,undirected
33,63,30,undirected
33,68,30,undirected
33,71,86,undirected
33,727,50,undirected
33,729,10,undirected
33,73,30,undirected
33,77,28,undirected
33,81,30,undirected
33,832,12,undirected
33,84,50,undirected
33,96,10,undirected
33,98,34,undirected
336,43,5,undirected
336,47,10,undirected
336,66,67,undirected
336,86,4,undirected
3596,3637,20,undirected
3596,3660,125,undirected
3596,40,25,undirected
3596,41,10,undirected
3596,43,10,undirected
3596,45,18,undirected
3596,46,10,undirected
3596,56,7,undirected
3596,57,10,undirected
3596,60,10,undirected
3596,65,10,undirected
3596,70,10,undirected
3596,72,20,undirected
3596,76,125,undirected
3596,78,10,undirected
3596,80,2,undirected
3596,88,12,undirected
3596,91,15,undirected
3596,94,17,undirected
3596,99,12,undirected
36,3637,3,undirected
36,46,21,undirected
36,47,3,undirected
36,51,12,undirected
36,52,64,undirected
36,53,65,undirected
36,54,98,undirected
36,58,83,undirected
36,61,65,undirected
36,62,9,undirected
36,63,48,undirected
36,68,74,undirected
36,71,102,undirected
36,72,3,undirected
36,727,98,undirected
36,729,9,undirected
36,73,86,undirected
36,77,7,undirected
36,78,9,undirected
36,81,78,undirected
36,832,149,undirected
36,84,60,undirected
36,96,9,undirected
3637,3660,20,undirected
3637,38,12,undirected
3637,4,2,undirected
3637,40,22,undirected
3637,41,16,undirected
3637,43,10,undirected
3637,44,5,undirected
3637,45,23,undirected
3637,46,10,undirected
3637,47,3,undirected
3637,56,8,undirected
3637,57,10,undirected
3637,60,14,undirected
3637,65,17,undirected
3637,70,18,undirected
3637,72,104,undirected
3637,75,2,undirected
3637,76,20,undirected
3637,78,13,undirected
3637,832,3,undirected
3637,87,15,undirected
3637,88,14,undirected
3637,91,13,undirected
3637,94,30,undirected
3637,99,12,undirected
3660,40,25,undirected
3660,41,10,undirected
3660,43,10,undirected
3660,45,18,undirected
3660,46,10,undirected
3660,56,7,undirected
3660,57,10,undirected
3660,60,10,undirected
3660,65,10,undirected
3660,70,10,undirected
3660,72,20,undirected
3660,76,125,undirected
3660,78,10,undirected
3660,80,2,undirected
3660,88,12,undirected
3660,91,15,undirected
3660,94,17,undirected
3660,99,12,undirected
37,67,4,undirected
38,40,3,undirected
38,41,10,undirected
38,45,6,undirected
38,60,5,undirected
38,65,9,undirected
38,70,3,undirected
38,72,12,undirected
38,87,11,undirected
38,94,8,undirected
4,72,2,undirected
40,41,13,undirected
40,43,10,undirected
40,45,15,undirected
40,46,10,undirected
40,48,4,undirected
40,56,9,undirected
40,57,10,undirected
40,60,10,undirected
40,65,10,undirected
40,70,10,undirected
40,72,22,undirected
40,76,25,undirected
40,78,10,undirected
40,88,10,undirected
40,91,10,undirected
40,94,19,undirected
40,99,10,undirected
41,43,10,undirected
41,45,13,undirected
41,46,10,undirected
41,57,10,undirected
41,65,14,undirected
41,70,8,undirected
41,72,16,undirected
41,76,10,undirected
41,87,4,undirected
41,88,10,undirected
41,91,2,undirected
41,94,4,undirected
42,67,2,undirected
43,44,3,undirected
43,45,10,undirected
43,46,10,undirected
43,47,10,undirected
43,57,10,undirected
43,65,10,undirected
43,66,5,undirected
43,72,10,undirected
43,75,3,undirected
43,76,10,undirected
43,86,3,undirected
43,88,10,undirected
43,99,3,undirected
44,45,5,undirected
44,56,2,undirected
44,72,5,undirected
44,75,3,undirected
44,78,5,undirected
44,91,7,undirected
44,94,5,undirected
45,46,10,undirected
45,56,5,undirected
45,57,10,undirected
45,65,10,undirected
45,70,6,undirected
45,72,23,undirected
45,75,3,undirected
45,76,18,undirected
45,87,6,undirected
45,88,10,undirected
45,91,3,undirected
45,94,21,undirected
45,98,6,undirected
46,50,2,undirected
46,52,12,undirected
46,53,21,undirected
46,54,15,undirected
46,57,19,undirected
46,58,21,undirected
46,61,12,undirected
46,62,20,undirected
46,63,15,undirected
46,65,10,undirected
46,67,9,undirected
46,68,12,undirected
46,71,21,undirected
46,72,10,undirected
46,727,15,undirected
46,729,20,undirected
46,73,12,undirected
46,76,10,undirected
46,77,3,undirected
46,78,9,undirected
46,81,9,undirected
46,832,21,undirected
46,84,12,undirected
46,88,10,undirected
46,96,17,undirected
47,66,10,undirected
47,72,3,undirected
47,832,3,undirected
47,86,12,undirected
47,99,3,undirected
48,56,9,undirected
48,60,3,undirected
48,88,2,undirected
48,94,10,undirected
50,51,74,undirected
50,52,15,undirected
50,53,25,undirected
50,54,25,undirected
50,58,15,undirected
50,61,15,undirected
50,62,9,undirected
50,63,15,undirected
50,68,15,undirected
50,71,32,undirected
50,727,25,undirected
50,729,9,undirected
50,73,15,undirected
50,77,7,undirected
50,81,15,undirected
50,84,29,undirected
50,98,10,undirected
51,52,40,undirected
51,53,50,undirected
51,54,50,undirected
51,58,42,undirected
51,61,30,undirected
51,62,10,undirected
51,63,30,undirected
51,68,30,undirected
51,71,86,undirected
51,727,50,undirected
51,729,10,undirected
51,73,30,undirected
51,77,28,undirected
51,81,30,undirected
51,832,12,undirected
51,84,50,undirected
51,96,10,undirected
51,98,34,undirected
52,53,79,undirected
52,54,95,undirected
52,58,88,undirected
52,61,86,undirected
52,63,68,undirected
52,68,68,undirected
52,71,102,undirected
52,727,95,undirected
52,73,87,undirected
52,81,82,undirected
52,832,64,undirected
52,84,79,undirected
52,96,15,undirected
53,54,111,undirected
53,58,97,undirected
53,61,101,undirected
53,62,9,undirected
53,63,71,undirected
53,68,71,undirected
53,71,117,undirected
53,727,111,undirected
53,729,9,undirected
53,73,81,undirected
53,77,2,undirected
53,81,85,undirected
53,832,65,undirected
53,84,90,undirected
53,96,21,undirected
53,98,19,undirected
54,58,107,undirected
54,61,111,undirected
54,62,3,undirected
54,63,68,undirected
54,68,101,undirected
54,71,127,undirected
54,727,216,undirected
54,729,3,undirected
54,73,110,undirected
54,77,5,undirected
54,78,12,undirected
54,81,97,undirected
54,832,98,undirected
54,84,97,undirected
54,96,4,undirected
54,98,22,undirected
55,82,2,undirected
55,98,2,undirected
56,70,9,undirected
56,72,8,undirected
56,76,7,undirected
56,86,8,undirected
56,87,5,undirected
56,92,2,undirected
56,94,20,undirected
56,99,4,undirected
57,65,10,undirected
57,67,9,undirected
57,72,10,undirected
57,76,10,undirected
57,78,9,undirected
57,88,10,undirected
58,61,97,undirected
58,62,9,undirected
58,63,68,undirected
58,68,71,undirected
58,71,122,undirected
58,727,107,undirected
58,729,9,undirected
58,73,87,undirected
58,77,4,undirected
58,81,94,undirected
58,832,83,undirected
58,84,82,undirected
58,96,13,undirected
58,98,13,undirected
59,9,18,undirected
6,79,2,undirected
60,65,5,undirected
60,70,10,undirected
60,72,14,undirected
60,75,2,undirected
60,76,10,undirected
60,78,10,undirected
60,87,9,undirected
60,88,4,undirected
